,price
7105,61.2325
7106,57.50423
7107,59.30947
7108,61.07974
7109,65.57943
7110,65.36961
7111,55.9603
7112,40.16682
7113,43.80946
7114,32.02315
7115,29.15999
7116,29.34252
7117,31.3916
7118,42.75707
7119,53.17677
7120,76.71384
7121,85.80648
7122,81.46009
7123,77.07573
7124,74.55132
7125,68.3681
7126,62.55522
7127,61.09111
7128,57.55305
7129,55.88521
7130,55.61197
7131,58.01645
7132,62.80327
7133,72.31982
7134,84.48537
7135,77.98221
7136,65.06127
7137,61.04765
7138,53.11748
7139,55.74707
7140,50.37187
7141,50.24426
7142,53.52601
7143,58.40603
7144,79.66316
7145,89.31842
7146,84.29244
7147,74.95477
7148,73.55881
7149,67.50251
7150,61.85816
7151,63.32941
7152,60.34546
7153,58.98012
7154,59.06238
7155,60.94278
7156,70.5335
7157,83.03203
7158,88.40764
7159,72.79651
7160,40.97836
7161,46.66968
7162,31.63254
7163,26.89853
7164,26.75447
7165,28.82981
7166,35.42996
7167,57.85147
7168,84.48823
7169,99.13971
7170,90.45713
7171,84.09208
7172,80.82886
7173,77.16833
7174,69.52216
7175,66.97693
7176,63.15532
7177,61.09837
7178,60.41949
7179,61.82266
7180,73.64379
7181,82.91118
7182,89.38176
7183,65.77062
7184,48.67325
7185,43.06674
7186,40.04786
7187,40.76424
7188,43.34166
7189,46.60034
7190,55.72539
7191,67.25977
7192,91.40804
7193,116.29149
7194,97.37109
7195,83.47081
7196,84.22806
7197,76.27127
7198,69.37932
7199,68.1403
7200,66.25494
7201,63.89033
7202,63.57939
7203,65.50187
7204,74.60214
7205,91.13179
7206,94.84081
7207,71.91426
7208,60.17319
7209,51.84876
7210,43.75709
7211,51.45148
7212,53.6025
7213,57.09702
7214,61.78108
7215,74.69333
7216,104.02415
7217,140.66212
7218,109.30825
7219,94.19401
7220,87.74322
7221,79.26115
7222,73.52115
7223,71.90248
7224,70.46433
7225,63.43773
7226,63.15277
7227,67.75937
7228,71.65727
7229,93.42637
7230,97.18001
7231,67.91874
7232,56.207
7233,46.83433
7234,48.16959
7235,47.69472
7236,47.8707
7237,56.07747
7238,60.00544
7239,71.57544
7240,106.20645
7241,116.45217
7242,97.38349
7243,85.2709
7244,82.96297
7245,73.6124
7246,71.08109
7247,68.99755
7248,61.46
7249,59.1
7250,56.93344
7251,56.93344
7252,66.81974
7253,70.98615
7254,67.52949
7255,60.15534
7256,49.7282
7257,34.18382
7258,38.04967
7259,46.51266
7260,32.23734
7261,35.86348
7262,43.03536
7263,61.81123
7264,78.40853
7265,92.45346
7266,81.09506
7267,78.32883
7268,73.06
7269,71.24314
7270,64.43753
7271,63.07037
7272,78.11073
7273,63.40343
7274,53.97
7275,59.26695
7276,62.40133
7277,69.60088
7278,64.33526
7279,60.57469
7280,51.00686
7281,42.63911
7282,43.45887
7283,43.0329
7284,41.57535
7285,45.76226
7286,53.83156
7287,57.40645
7288,78.87158
7289,84.63843
7290,79.76509
7291,75.95742
7292,74.17594
7293,72.22704
7294,66.71745
7295,60.05936
7296,59.76754
7297,59.69195
7298,59.78589
7299,64.84835
7300,71.099
7301,83.78252
7302,93.85902
7303,80.43484
7304,71.50292
7305,64.78721
7306,61.11582
7307,55.58328
7308,59.65297
7309,60.88
7310,66.88
7311,81.84215
7312,105.189
7313,109.09494
7314,95.35822
7315,83.79771
7316,82.91622
7317,73.38223
7318,68.59069
7319,60.75278
7320,59.90622
7321,58.44484
7322,58.64934
7323,60.05425
7324,62.44
7325,74.36
7326,90.53178
7327,70.96704
7328,57.23641
7329,51.79846
7330,47.96934
7331,45.24684
7332,43.9437
7333,61.46387
7334,55.34004
7335,71.88425
7336,103.83476
7337,113.12561
7338,97.06953
7339,89.40302
7340,83.20137
7341,72.62684
7342,70.76011
7343,65.08129
7344,56.6156
7345,54.51
7346,54.02654
7347,55.42181
7348,70.25046
7349,79.38584
7350,83.51184
7351,68.58734
7352,52.67592
7353,47.07279
7354,45.41786
7355,40.07255
7356,46.62038
7357,47.42021
7358,53.62621
7359,69.61971
7360,101.0417
7361,117.85869
7362,94.88408
7363,83.93013
7364,79.99157
7365,72.77286
7366,67.15749
7367,58.30288
7368,55.87053
7369,53.97115
7370,53.61135
7371,55.10789
7372,59.0015
7373,73.87131
7374,81.70116
7375,61.24272
7376,48.35531
7377,40.81864
7378,45.38583
7379,41.67876
7380,40.80994
7381,42.093
7382,48.55902
7383,58.26162
7384,79.07166
7385,92.24189
7386,79.27913
7387,73.34912
7388,71.70208
7389,65.09183
7390,61.54964
7391,55.35638
7392,53.77704
7393,53.36086
7394,53.59058
7395,55.48704
7396,67.19569
7397,78.05885
7398,89.80524
7399,65.96441
7400,48.55788
7401,46.2726
7402,41.96714
7403,40.29232
7404,48.71892
7405,46.58591
7406,53.34185
7407,66.16811
7408,95.47825
7409,107.95568
7410,88.52828
7411,77.80206
7412,76.0153
7413,71.10962
7414,64.20243
7415,63.36528
7416,60.34481
7417,55.75733
7418,55.84388
7419,55.94044
7420,61.41529
7421,69.97781
7422,70.98282
7423,58.40587
7424,41.17087
7425,40.39214
7426,36.30605
7427,34.1994
7428,32.44966
7429,35.07064
7430,40.52353
7431,59.59443
7432,77.54098
7433,85.93035
7434,70.15655
7435,68.67926
7436,64.72631
7437,59.72006
7438,60.0272
7439,56.48063
7440,56.07317
7441,56.3375
7442,55.66265
7443,59.29721
7444,63.72426
7445,64.39078
7446,56.55028
7447,41.09175
7448,39.43233
7449,32.57384
7450,31.45221
7451,31.83926
7452,31.53044
7453,31.47953
7454,50.84965
7455,69.05789
7456,86.42442
7457,73.77225
7458,69.11228
7459,68.39609
7460,62.97767
7461,61.71123
7462,55
7463,54.53966
7464,54.82442
7465,54.01873
7466,53.55469
7467,53.83344
7468,59.05717
7469,69.51651
7470,78.5631
7471,68.76591
7472,57.89017
7473,49.45093
7474,46.50617
7475,66.32403
7476,42.44062
7477,47.49713
7478,47.01369
7479,67.55479
7480,83.78591
7481,116.75615
7482,92.97486
7483,85.36271
7484,74.09919
7485,71.86741
7486,63.60127
7487,61.96683
7488,58.41004
7489,56.7527
7490,56.62427
7491,56.86193
7492,61.16108
7493,71.53274
7494,81.65352
7495,67.07983
7496,59.05395
7497,49.33333
7498,48.2799
7499,44.38054
7500,46.89943
7501,48.51428
7502,54.90359
7503,68.75652
7504,85.59935
7505,110.91274
7506,88.37219
7507,82.63548
7508,72.74498
7509,67.68007
7510,64.54761
7511,63.0311
7512,54.0412
7513,53.78432
7514,53.37602
7515,53.36164
7516,55.52956
7517,68.48934
7518,77.86519
7519,64.25483
7520,54.34261
7521,47.34536
7522,42.77652
7523,39.74483
7524,40.23229
7525,42.88001
7526,49.96918
7527,63.66752
7528,80.96138
7529,115.72519
7530,84.28751
7531,77.77478
7532,73.52252
7533,71.1945
7534,66.11452
7535,61.36056
7536,53.42202
7537,53.9818
7538,53.31816
7539,52.86111
7540,54.1504
7541,66.61543
7542,74.62619
7543,63.0673
7544,45.78317
7545,42.23182
7546,37.96363
7547,38.83231
7548,40.05456
7549,46.28517
7550,50.68736
7551,65.90007
7552,77.44531
7553,115.42471
7554,78.65372
7555,75.3878
7556,75.36636
7557,66.88507
7558,63.25488
7559,58.40888
7560,54.83843
7561,54.71665
7562,53.4983
7563,53.67298
7564,54.9192
7565,65.19418
7566,74.10419
7567,59.7109
7568,48.59805
7569,43.49365
7570,38.77425
7571,39.94192
7572,44.75938
7573,48.03013
7574,50.37194
7575,67.73838
7576,65.5161
7577,81.66304
7578,75.78712
7579,74.9614
7580,68.35544
7581,64.5704
7582,61.91334
7583,56.67641
7584,52.92505
7585,51.6059
7586,50.41205
7587,50.11321
7588,52.04984
7589,61.13011
7590,63.39286
7591,50.02358
7592,43.61494
7593,39.22526
7594,47.16405
7595,35.54527
7596,37.3525
7597,40.19018
7598,43.24979
7599,58.43761
7600,73.38282
7601,84.73088
7602,68.67493
7603,67.41891
7604,64.51827
7605,60.78875
7606,57.38208
7607,54.8448
7608,54.38311
7609,53.14316
7610,54.45699
7611,53.4214
7612,56.93404
7613,60.78055
7614,61.69781
7615,51.66207
7616,45.31186
7617,44.31696
7618,36.0561
7619,33.09876
7620,31.96394
7621,34.38109
7622,38.61269
7623,60.87941
7624,76.59049
7625,91.43785
7626,69.44898
7627,67.83401
7628,64.87194
7629,59.71378
7630,56.52922
7631,54.16204
7632,51.88739
7633,51.66209
7634,51.11546
7635,50.78229
7636,53.20544
7637,62.76163
7638,73.15003
7639,59.76692
7640,53.52122
7641,50.54853
7642,47.56371
7643,49.24842
7644,50.76346
7645,52.26948
7646,53.06478
7647,66.60843
7648,95.04147
7649,105.75408
7650,81.78957
7651,70.74419
7652,68.57478
7653,62.79523
7654,58.87275
7655,57.16016
7656,52.9893
7657,51.55883
7658,49.7499
7659,51.04683
7660,53.73965
7661,63.20069
7662,71.69627
7663,70.29829
7664,57.97491
7665,56.30182
7666,50.56524
7667,50.80562
7668,46.1887
7669,43.82584
7670,51.00033
7671,61.24185
7672,79.93129
7673,89.94412
7674,76.29892
7675,72.31802
7676,66.50198
7677,67.13488
7678,62.71045
7679,59.50651
7680,60.90139
7681,57.51335
7682,56.66573
7683,56.8668
7684,61.99172
7685,71.14281
7686,80.47765
7687,69.87486
7688,59.33739
7689,58.94096
7690,52.95725
7691,51.03865
7692,59.58595
7693,50.67934
7694,56.92878
7695,63.26156
7696,86.47
7697,95.55487
7698,86.47
7699,80.34359
7700,78.61
7701,66.91407
7702,60.91044
7703,62.49013
7704,62.01376
7705,57
7706,59.00744
7707,59.2317
7708,60
7709,77.11245
7710,81.80472
7711,70.04594
7712,60.71143
7713,58.4919
7714,56.38554
7715,55.7289
7716,55.84927
7717,54.54183
7718,60.35396
7719,71.26448
7720,89.49106
7721,101.98809
7722,85.70919
7723,81.13
7724,76.71
7725,74.05786
7726,68.48625
7727,64.18367
7728,61.58395
7729,60.16136
7730,59.79808
7731,59.55609
7732,61.28978
7733,66.81
7734,75.54198
7735,67.02175
7736,59.55458
7737,55
7738,53.56792
7739,50.73598
7740,48.75244
7741,49.04607
7742,53.4692
7743,62
7744,80
7745,90.97273
7746,79.40911
7747,77.55328
7748,73.61624
7749,70.10635
7750,66.01268
7751,63.46414
7752,54.69957
7753,53.91475
7754,52.92559
7755,53.9709
7756,57.57478
7757,60.88858
7758,62.84264
7759,57.34118
7760,52.32854
7761,46.88115
7762,47.19999
7763,41.05511
7764,40.71184
7765,40.5553
7766,44.50878
7767,57.83225
7768,69.67394
7769,81.40945
7770,75.97667
7771,73.70426
7772,72.66933
7773,65.1014
7774,62.15489
7775,58.45149
7776,54.5581
7777,54.13243
7778,55.00635
7779,58.05897
7780,58.50592
7781,61.35122
7782,65.34254
7783,57.98797
7784,50.38261
7785,44.35386
7786,39.16105
7787,33.62235
7788,32.6124
7789,34.04679
7790,35.62274
7791,56.66995
7792,75.08614
7793,83.10123
7794,76.4785
7795,72.24386
7796,70.48108
7797,65.70693
7798,61.49593
7799,59.34881
7800,58.99831
7801,57.99119
7802,57.7224
7803,57.8971
7804,59.98233
7805,68.48836
7806,76.96393
7807,68.54088
7808,52.82954
7809,50.8312
7810,46.16121
7811,45.55343
7812,46.7889
7813,49.28
7814,56.26184
7815,66.79558
7816,91.08784
7817,105.99
7818,89.97054
7819,78.33661
7820,77.87899
7821,73.10516
7822,71.56769
7823,61.7664
7824,57.77024
7825,53.9962
7826,53.00805
7827,53.57752
7828,54.46305
7829,61.08967
7830,65.1452
7831,60.40541
7832,52.46888
7833,44.79052
7834,40.45962
7835,36.57506
7836,35.09385
7837,36.87673
7838,41.12009
7839,55.36191
7840,68.9886
7841,83.26843
7842,68.45281
7843,64.99
7844,60
7845,62.31239
7846,58.9481
7847,57.34779
7848,55.74133
7849,50.8331
7850,52.91908
7851,53.75337
7852,56.80371
7853,62.61636
7854,79.31872
7855,62.37244
7856,54.96859
7857,44.61294
7858,41.25666
7859,37.29515
7860,35.39121
7861,37.7304
7862,40.77947
7863,57.1405
7864,72.12282
7865,83.59747
7866,76.64001
7867,74.27717
7868,68.95425
7869,63.37
7870,60.65397
7871,58.24865
7872,53.47194
7873,53.35192
7874,52.29688
7875,51.90561
7876,52.77878
7877,57.6978
7878,59.08645
7879,64.16904
7880,41.06299
7881,30.78934
7882,25.40192
7883,22.4339
7884,25.83028
7885,27.55142
7886,30.87008
7887,52.53965
7888,66.33807
7889,74.94599
7890,68.84792
7891,67.15193
7892,66.83654
7893,62.88014
7894,59.72061
7895,54.99785
7896,52
7897,50
7898,51.60524
7899,51.24273
7900,52.08007
7901,55.87575
7902,60.57511
7903,50.72848
7904,40.30342
7905,32.18556
7906,32.13636
7907,29.57357
7908,27.66472
7909,27.08478
7910,34.64096
7911,53.36873
7912,66.56283
7913,77.9402
7914,67.72013
7915,67.12678
7916,65.4769
7917,60
7918,58.34108
7919,54.84603
7920,53.6667
7921,53.03155
7922,52.85399
7923,52.84238
7924,52.92843
7925,57.98184
7926,57.99759
7927,55.1307
7928,40.01569
7929,30.24823
7930,27.50988
7931,25.9144
7932,22.05149
7933,25.26861
7934,31.64534
7935,51.91494
7936,64.67228
7937,71.66211
7938,64.1478
7939,61.87723
7940,62.08144
7941,60.17603
7942,58.41956
7943,55.54635
7944,52.77382
7945,51.68645
7946,52.99753
7947,52.71545
7948,52.76634
7949,55.822
7950,55.92606
7951,51.35553
7952,35.53678
7953,30.2082
7954,23.93035
7955,21.62047
7956,21.53042
7957,23.70136
7958,23.41642
7959,54.81455
7960,64.89751
7961,81.44923
7962,67.59686
7963,64.88205
7964,63.418
7965,58.53534
7966,58.80042
7967,54.55333
7968,53.83239
7969,52.13941
7970,51.509
7971,52.50217
7972,54.38749
7973,61.47585
7974,76.50799
7975,64.01889
7976,54.27682
7977,48.18591
7978,46.4837
7979,40.85596
7980,34.27283
7981,35.78944
7982,49.29605
7983,59.72234
7984,80.36
7985,91.78856
7986,80.31491
7987,77.99358
7988,71.76043
7989,64.85255
7990,59.39303
7991,56.66027
7992,49.61053
7993,49.12727
7994,48.32191
7995,48.2411
7996,49.38441
7997,53.48606
7998,71.25916
7999,62.34334
8000,46.22259
8001,39.80955
8002,37.01036
8003,30.50824
8004,30.64315
8005,35.60593
8006,44.11254
8007,54.27569
8008,75
8009,84.58849
8010,70.77778
8011,69.8327
8012,65.48147
8013,58.04531
8014,52.28782
8015,49.85151
8016,48.62415
8017,46.20993
8018,43.82069
8019,44.8873
8020,45.58763
8021,52.86607
8022,69.9293
8023,58.18253
8024,43.69572
8025,38.80239
8026,36.18317
8027,33.40529
8028,35.72042
8029,36.94544
8030,42.41616
8031,55.10476
8032,77.27055
8033,85.39933
8034,72.73
8035,69.50303
8036,64.74305
8037,56.60498
8038,54.55066
8039,49.10966
8040,47.61933
8041,45.85333
8042,43.91327
8043,44.04594
8044,45.6047
8045,52.1488
8046,68.53993
8047,54.92291
8048,42.13256
8049,38.41435
8050,33.07223
8051,30.16187
8052,31.78905
8053,33.79167
8054,37.87261
8055,53.46266
8056,72.21559
8057,73.71634
8058,69.04361
8059,68.44029
8060,66.59805
8061,57.11674
8062,51.8425
8063,47.14569
8064,48.17467
8065,46.01574
8066,45.43279
8067,44.95798
8068,45.91636
8069,49.84227
8070,68.78129
8071,56.48252
8072,46.01177
8073,42.3154
8074,43.50593
8075,34.14288
8076,34.54962
8077,34.06106
8078,38.65308
8079,52.77181
8080,71.6632
8081,82.5076
8082,70.29989
8083,64.78126
8084,65.27219
8085,58.70045
8086,52.15529
8087,47.6259
8088,48.93298
8089,45.32603
8090,45.10369
8091,44.61589
8092,45.50629
8093,50.58906
8094,56.07207
8095,53.63077
8096,41.26619
8097,36.52594
8098,34.33555
8099,29.1101
8100,29.54071
8101,27.73845
8102,29.16888
8103,51.30954
8104,62.36915
8105,73.41486
8106,62.75611
8107,57.67025
8108,54.60692
8109,54.25091
8110,50.39316
8111,46.78303
8112,50.79682
8113,50.51543
8114,48.01322
8115,49.20163
8116,49.79878
8117,52.40084
8118,58.38526
8119,51.76364
8120,34.92604
8121,27.78057
8122,23.69252
8123,21.56005
8124,19.25706
8125,16.50546
8126,23.8701
8127,48.68339
8128,61.69136
8129,76.78841
8130,63.95722
8131,62.58595
8132,62.16442
8133,56.86665
8134,54.18133
8135,50.80985
8136,47.61706
8137,47.2186
8138,46.61654
8139,47.13209
8140,48.61058
8141,53.30437
8142,74.05917
8143,67.761
8144,53.83263
8145,50.38708
8146,45.25782
8147,42.1456
8148,43.31871
8149,43.61293
8150,53.02843
8151,59.67606
8152,74.49468
8153,92.30043
8154,79.09262
8155,71.18727
8156,67.72963
8157,60.11982
8158,55.15196
8159,48.96246
8160,46.5222
8161,43.81709
8162,42.15412
8163,43.95247
8164,46.0758
8165,51.6405
8166,63.75082
8167,69.9497
8168,60.75608
8169,54.28382
8170,51.06117
8171,45.71409
8172,45.04726
8173,44.76901
8174,50.13857
8175,57.48911
8176,80.56
8177,96.02647
8178,82
8179,74.31297
8180,67.63
8181,61.28505
8182,57.89872
8183,52.38315
8184,57.79153
8185,48.62227
8186,48.11163
8187,48.49893
8188,51.90527
8189,59.18057
8190,72.48044
8191,70.09004
8192,56.2607
8193,53.8826
8194,48.10282
8195,44.62291
8196,43.76932
8197,43.75639
8198,50.74324
8199,57.05198
8200,73.86533
8201,93.58043
8202,76.76048
8203,71.43
8204,66.76
8205,65.44872
8206,59.48398
8207,54.58321
8208,50.85555
8209,48.43839
8210,46.18309
8211,47.15702
8212,47.732
8213,55.05271
8214,71.22993
8215,73.08625
8216,68.84463
8217,62.86722
8218,58.27827
8219,52.61912
8220,51.64508
8221,50.86794
8222,52.38165
8223,57.49307
8224,74.8379
8225,86.94541
8226,78.64351
8227,74.12028
8228,71.30867
8229,66.8816
8230,57.55463
8231,57.14646
8232,48.8053
8233,47.63089
8234,46.16306
8235,47.42364
8236,48.78809
8237,57.14859
8238,76.58434
8239,72.65082
8240,58.73844
8241,50.01745
8242,44.00346
8243,42.54491
8244,39.33829
8245,39.70897
8246,44.58767
8247,55.57068
8248,77.35924
8249,99.36379
8250,81.92468
8251,77.69416
8252,76.15694
8253,73.25697
8254,64.8165
8255,59.7168
8256,66.78053
8257,59.90305
8258,56.3836
8259,55.16037
8260,54.45012
8261,62.21851
8262,73.17877
8263,61.77454
8264,50.9943
8265,43.58668
8266,39.89735
8267,38.34267
8268,34.09685
8269,34.7509
8270,37.94062
8271,54.11851
8272,78.61338
8273,94.95673
8274,80.71977
8275,77.78426
8276,74.69451
8277,71.46869
8278,67.49014
8279,59.26449
8280,56.50328
8281,54.63622
8282,52.3332
8283,51.42703
8284,53.44886
8285,58.56961
8286,68.4844
8287,54.10348
8288,44.23606
8289,40.26121
8290,40.23206
8291,37.47604
8292,39.14132
8293,39.8773
8294,43.85445
8295,55.19015
8296,80.64045
8297,93.52419
8298,78.73
8299,78.72298
8300,77.03603
8301,69.13745
8302,62.90349
8303,56.66364
8304,52.76572
8305,50.1526
8306,48.7315
8307,50.0439
8308,52.6867
8309,66.39875
8310,79.15989
8311,90.03279
8312,81.76978
8313,79.52495
8314,77.16137
8315,68.4621
8316,68.49114
8317,64.7671
8318,69.63349
8319,80.62556
8320,94.85358
8321,130.77641
8322,107.13866
8323,91.43846
8324,88.04411
8325,79.12498
8326,76.72036
8327,61.93005
8328,54.0183
8329,51.09057
8330,49.62932
8331,51.18917
8332,53.78963
8333,65.283
8334,80.24459
8335,79.9
8336,72.7835
8337,74.85122
8338,74.42342
8339,69.2841
8340,57.62988
8341,61.31664
8342,62.75262
8343,76.87676
8344,85.56
8345,106.99514
8346,92.51
8347,80.96
8348,77.58
8349,78.29959
8350,71.51951
8351,61.41092
8352,54.19714
8353,49.95073
8354,48.52676
8355,49.18515
8356,50.7812
8357,60.09985
8358,77.62685
8359,75.1594
8360,53.21225
8361,47.36037
8362,45.71149
8363,45.18938
8364,43.83332
8365,43.82395
8366,47.00611
8367,61.19128
8368,83.74444
8369,109.65182
8370,87.96312
8371,80.12
8372,75
8373,70.00208
8374,65.05185
8375,60.03601
8376,54.52002
8377,52.03297
8378,50.1418
8379,50.79326
8380,52.07179
8381,60.97305
8382,79.7881
8383,80.57507
8384,65.26331
8385,55.91349
8386,52.90825
8387,46.26708
8388,47.53933
8389,46.88558
8390,48.99168
8391,60.11903
8392,80.89406
8393,99.49186
8394,83.5249
8395,79.26
8396,75.23
8397,70.036
8398,66.74236
8399,58.21726
8400,53.64959
8401,49.82753
8402,48.56041
8403,49.96403
8404,56.10798
8405,63.12539
8406,88.60617
8407,87.30012
8408,63.23491
8409,55.49153
8410,50.83269
8411,47.61508
8412,45.67359
8413,44.02938
8414,48.21001
8415,57.50505
8416,82.38876
8417,100.60143
8418,92.2289
8419,85.7762
8420,81.33112
8421,76.6964
8422,66.33768
8423,59.56657
8424,56.33041
8425,54.71722
8426,54.19597
8427,54.75735
8428,56.41917
8429,62.71572
8430,75.96064
8431,66.47063
8432,58.31907
8433,46.67328
8434,46.04274
8435,41.16792
8436,36.65142
8437,36.87875
8438,39.99278
8439,53.58751
8440,75.67776
8441,98.91511
8442,88.16098
8443,81.49371
8444,77.64571
8445,73.90552
8446,66.42672
8447,61.79656
8448,63.65548
8449,59.69127
8450,56.96132
8451,56.02198
8452,59.99549
8453,65.98675
8454,74.12301
8455,65.28283
8456,53.22161
8457,40.509
8458,36.3289
8459,35.0533
8460,30.36126
8461,29.05857
8462,40.11415
8463,55.53793
8464,78.25874
8465,99.3137
8466,82.96604
8467,80.20581
8468,76.81431
8469,73.25908
8470,65.31653
8471,62.83637
8472,59.98107
8473,57.40573
8474,58.48673
8475,58.89195
8476,60.91059
8477,72.08129
8478,88.76282
8479,96.55981
8480,65.89839
8481,59.21359
8482,56.39785
8483,54.45836
8484,54.47009
8485,54.42033
8486,61.79141
8487,74.57249
8488,89.31598
8489,112.8182
8490,97.98
8491,90.97403
8492,88.75166
8493,81.70442
8494,73.84367
8495,63.60325
8496,73.44759
8497,66.31308
8498,63.25066
8499,63.8398
8500,67.76112
8501,72.18215
8502,78.75
8503,96.13785
8504,78.56218
8505,70.48678
8506,66.65744
8507,57.27041
8508,55.27526
8509,55.57918
8510,59.23012
8511,69.03713
8512,90.93754
8513,109
8514,94.97
8515,92.86492
8516,90.52899
8517,77.88989
8518,74.3602
8519,68.6094
8520,66.54081
8521,59.50327
8522,58.73361
8523,58.82545
8524,60.78389
8525,71.81644
8526,78.92832
8527,85.95997
8528,74.74439
8529,69.00466
8530,61.86264
8531,60.22788
8532,59.33461
8533,60.79452
8534,68.38709
8535,73.26958
8536,85.18654
8537,102.44324
8538,91.1681
8539,84.73533
8540,82.43241
8541,73.0181
8542,70.59772
8543,67.10073
8544,66.18
8545,66.5016
8546,62.58935
8547,61.14245
8548,64.92324
8549,76.02881
8550,82.97235
8551,86.32419
8552,79.83774
8553,70.23
8554,68.0918
8555,66.49008
8556,66.60383
8557,67.84463
8558,72.66316
8559,77.12395
8560,86.26817
8561,98.58822
8562,86.10667
8563,80.78092
8564,81.73963
8565,77.58989
8566,72.92091
8567,68.89344
8568,57.7825
8569,57.22254
8570,56.31304
8571,54.60319
8572,56.22196
8573,58.04101
8574,67.32082
8575,66.95361
8576,65.94173
8577,62.14202
8578,55.28873
8579,52.70173
8580,47.76193
8581,49.04729
8582,52.03317
8583,57.47477
8584,74.78971
8585,90.3064
8586,79.57448
8587,76.16483
8588,72.62899
8589,70.60394
8590,64.49522
8591,61.74665
8592,55.09136
8593,54.61267
8594,54.20294
8595,52.88407
8596,53.02752
8597,57.91311
8598,70.9734
8599,67.59892
8600,59.72926
8601,55.3394
8602,51.67641
8603,50.73711
8604,48.38009
8605,51.22749
8606,54.88453
8607,65.60029
8608,71.939
8609,86.0466
8610,77.12928
8611,72.43071
8612,70.92364
8613,68.92163
8614,63.06312
8615,60.34451
8616,51.39038
8617,48.02432
8618,47.83871
8619,47.48405
8620,49.20398
8621,54.35894
8622,66.15085
8623,61.02476
8624,50.19789
8625,37.96514
8626,31.34182
8627,28.24443
8628,26.9555
8629,24.40625
8630,31.82984
8631,55.62892
8632,74.43562
8633,88.18203
8634,80.90427
8635,73.55366
8636,71.35537
8637,68.12458
8638,64.24887
8639,59.1475
8640,64.97658
8641,64.75695
8642,64.33485
8643,64.95728
8644,67.67874
8645,72.88842
8646,97.68043
8647,99.57103
8648,91.12853
8649,84.60122
8650,77.20131
8651,70.97435
8652,69.13408
8653,67.83992
8654,69.94402
8655,81.75683
8656,99.85681
8657,111.64552
8658,98.63494
8659,98.73875
8660,97.45316
8661,95.23256
8662,80.83259
8663,73.29257
8664,63.85637
8665,61.74798
8666,61.01662
8667,61.61369
8668,63.45998
8669,72.1701
8670,84.66457
8671,89.02812
8672,77.9
8673,69.25974
8674,62.71711
8675,61.31708
8676,60.08
8677,60.01459
8678,61.31708
8679,69.79759
8680,94.82
8681,117.44426
8682,99.14016
8683,97.12227
8684,92.16
8685,84.88
8686,75.92831
8687,73.91124
8688,65.76248
8689,64.19717
8690,63.48064
8691,64.00732
8692,65.10881
8693,76.30367
8694,86.05716
8695,85.5
8696,80.54136
8697,73.10187
8698,69.79759
8699,67.59
8700,66.78256
8701,66.89641
8702,78.69158
8703,77.41102
8704,95.36552
8705,119.87
8706,105.71
8707,99.24217
8708,98.37154
8709,95.75262
8710,80.7616
8711,76.25043
8712,64.88796
8713,62.1724
8714,60.37303
8715,60.60308
8716,62.10954
8717,71.61287
8718,75.9998
8719,80
8720,75.23
8721,70.25169
8722,66.65037
8723,63.21335
8724,60.79948
8725,60.80948
8726,67.28564
8727,70.86871
8728,84
8729,100
8730,91.25539
8731,85.89539
8732,81.23
8733,77.56024
8734,74.31146
8735,68.86186
8736,63.27241
8737,60.50606
8738,59.54043
8739,59.63612
8740,60.46325
8741,65.64467
8742,76.58882
8743,82.99581
8744,71.30125
8745,63.21004
8746,55.59101
8747,49.08334
8748,48.25382
8749,48.82118
8750,53.40511
8751,63.8974
8752,81.5175
8753,91.82451
8754,83.84763
8755,79.08
8756,74
8757,74.93998
8758,68.98524
8759,66.39202
